#{"t_start": 1763618517.032555, "env_id": "None"}
r,l,t
68.86835,500,213.382853
29.739025,500,213.382864
24.668354,500,213.382871
88.37378,500,214.75199
26.054945,500,214.75204
91.74353,500,214.752053
47.874325,500,214.752062
-19.766489,500,214.752069
49.48844,500,214.752076
30.698736,500,216.00767
93.76968,500,216.007725
54.747124,500,216.007738
43.584057,500,216.007746
21.853733,500,216.007754
85.64808,500,216.007761
88.45908,500,217.389635
-67.75541,500,217.389685
2.4745903,500,217.389701
41.222145,500,217.389709
81.22796,500,217.389719
72.71619,500,217.389726
40.548477,500,218.610062
42.571163,500,218.610117
71.55518,500,218.610129
89.12895,500,218.610137
-256.7139,500,218.610145
-49.869747,500,218.610153
40.9141,500,219.98391
52.6973,500,219.983956
95.27639,500,219.983972
62.761612,500,219.983981
40.60146,500,219.983988
86.53932,500,219.983996
124.16829,500,221.221306
109.22758,500,221.221359
-17.237589,500,221.221372
106.62494,500,221.22138
104.71647,500,221.221388
103.40864,500,221.221395
-40.269924,500,222.600496
76.64304,500,222.600545
123.95319,500,222.600561
46.749813,500,222.600569
93.04865,500,222.600577
103.25114,500,222.600584
50.969215,500,223.822924
-25.818918,500,223.822972
99.91158,500,223.822988
-2.1603243,500,223.822997
75.71635,500,223.823004
-98.88043,500,223.823011
-7.6875253,500,225.040124
-97.06225,500,225.040172
128.5964,500,225.040184
33.278976,500,225.040193
31.28871,500,225.0402
80.684265,500,225.040207
84.3898,500,226.425086
94.050285,500,226.42514
88.01381,500,226.425153
130.75516,500,226.425162
129.30223,500,226.42517
25.57377,500,226.425177
96.17976,500,227.654195
-133.27278,500,227.654245
59.46574,500,227.654257
87.024376,500,227.654265
105.02219,500,227.654273
14.496854,500,227.65428
60.08136,500,229.024413
78.25171,500,229.024468
-12.000044,500,229.02448
85.664444,500,229.024489
102.26774,500,229.024498
67.99128,500,229.024505
32.556118,500,230.249225
127.84578,500,230.24928
139.57387,500,230.249295
61.56332,500,230.249303
107.71904,500,230.249311
29.462263,500,230.249318
91.30735,500,231.642621
14.598615,500,231.642679
102.819725,500,231.642691
-25.618023,500,231.642703
96.45632,500,231.64271
